Batch-Tube,Timepoint,ionMz,Z-score median,Z-score std
5-15C,7.0,225.0399,-1.8694843768107394,0.07385712130937692
5-15C,7.0,225.0861,-1.7194403313108682,0.1109110819264313
5-15C,7.0,225.0901,-0.691868511812872,0.05627935572113961
5-15C,7.0,226.0135,-0.020329253992035,0.3006231338775823
5-15C,7.0,226.0697,0.025559027868116826,0.2688379544092014
5-15C,7.0,228.0501,-0.5611864162327086,0.28306392008812975
5-15C,7.0,229.0122,0.2257399757024814,0.2534629913835194
5-15C,7.0,237.0614,0.3398113543368668,0.13523244882393937
5-15C,7.0,238.0945,-0.7266961999044843,0.3668519456322486
5-15C,7.0,240.0515,-0.12046155695694112,0.028396544899776097
5-15C,7.0,241.0844,-1.196861176849877,0.6967159002475893
5-15C,7.0,242.0804,-1.021552394527575,0.22696227366884092
5-15C,7.0,243.029,-1.205421123614043,0.19582751479465207
5-15C,7.0,243.0625,-0.843954273454174,0.14025035835112773
5-15C,7.0,245.0444,-0.3163693023848244,0.21511429725302536
5-15C,7.0,246.0198,-0.6090195023630482,0.18976641337729877
5-15C,7.0,246.064,0.2378291574517032,0.5571149628611309
5-15C,7.0,251.0816,-0.6496810180718688,0.7008680000054704
5-15C,7.0,253.0119,1.7984646326493596,0.10190696363057318
5-15C,7.0,253.0499,-0.2003315604815487,0.5113329791229467
5-15C,7.0,257.0072,0.05516134081585018,0.09862873338349931
5-15C,7.0,257.1028,0.1007514129646131,0.2571921923413065
5-15C,7.0,259.005,-1.0917153623787306,0.3774413678542827
5-15C,7.0,259.0227,-0.9422479938986377,0.06902104633333246
5-15C,7.0,261.0385,-0.36743029546926054,0.08708747447171394
5-15C,7.0,266.0703,0.23831932243513576,0.2053054881964089
5-15C,7.0,267.0724,-0.5381593992801321,0.03462762111046615
5-15C,7.0,268.02,-0.672744420677272,0.567418097267761
5-15C,7.0,269.0398,-0.6532826779322202,0.18691428995059722
5-15C,7.0,271.0612,-0.28937663595422625,0.23900282015770766
5-15C,7.0,271.0815,-0.664777114841935,0.27069930983706825
5-15C,7.0,273.0021,-0.3330077119905968,0.18132106020505476
5-15C,7.0,274.0933,0.39693729734720923,0.2794572435503928
5-15C,7.0,275.0184,0.19825442253053543,0.5655799220353783
5-15C,7.0,275.0991,-0.44239074420465946,0.2787022013036678
5-15C,7.0,277.1207,-0.622034348220189,0.03175920482079387
5-15C,7.0,277.2169,-0.6247786525750281,0.3714100129228794
5-15C,7.0,279.2331,0.9497803135823282,0.0562470512303331
5-15C,7.0,282.0839,0.6900580047498417,0.8151113294906692
5-15C,7.0,283.2063,1.7054738846305142,0.2513154630287628
5-15C,7.0,285.0972,-0.2790541393495125,0.23852734812926485
5-15C,7.0,287.0157,-0.11360171852631051,0.5419360385548739
5-15C,7.0,288.0725,2.4642860858096345,0.2701725356269919
5-15C,7.0,289.0333,-0.8155535187494647,0.29834756676235913
5-15C,7.0,289.1044,-0.25413998482367994,0.21348623555286633
5-15C,7.0,290.9677,2.19581813049712,0.2132643340768996
5-15C,7.0,294.0479,-0.2045351024730751,0.5661644933090496
5-15C,7.0,300.0509,-0.5887678483762595,0.6348867389960828
5-15C,7.0,301.0333,-0.7270386229964745,0.3734693855673784
5-15C,7.0,303.2326,-0.7055232281225352,0.3503619465372464
5-15C,7.0,305.0207,-0.365495933583468,0.11200093657254313
5-15C,7.0,306.0481,-0.5105408161427902,0.050700728697790555
5-15C,7.0,306.0765,-0.27657746274764594,0.0269426927169315
5-15C,7.0,308.0986,1.2705421774958399,0.04337618226503797
5-15C,7.0,313.0441,-0.009865372956529034,0.5752483953287852
5-15C,7.0,313.1037,-0.40179332315812877,0.36512282028711907
5-15C,7.0,317.026,-0.5251088389930554,0.42646416030605017
5-15C,7.0,323.0256,-2.020237330911592,0.18850349336325414
5-15C,7.0,325.1163,0.5589871922475728,0.24473462800410017
5-15C,7.0,328.0457,0.2998976729387386,0.18772407222814194
5-15C,7.0,333.0589,-0.2360807879498053,0.11373637647642558
5-15C,7.0,338.9884,-1.0244107718758464,0.09305146497561116
5-15C,7.0,339.0928,-0.12483838057682664,0.5773841835845627
5-15C,7.0,341.1089,-0.5360312327357789,0.22373867999062705
5-15C,7.0,344.0393,-0.7513225727273043,0.11336914752359613
5-15C,7.0,346.0556,-0.7028782892958945,0.10041000281280456
5-15C,7.0,348.087,-0.5015230799796856,0.12120636293703514
5-15C,7.0,353.0489,-0.6294095675396839,0.5651855146058996
5-15C,7.0,357.089,-0.3135129277527114,0.2210333136954636
5-15C,7.0,375.131,2.1274486712580885,0.5242360174561843
5-15C,7.0,377.1496,0.07928088752891087,0.22687305192725446
5-15C,7.0,383.1188,-1.4452747017055294,0.15927017406932117
5-15C,7.0,388.9416,1.7891343413319416,0.4380405906020595
5-15C,7.0,388.9442,1.7115188788599285,0.3887701333537314
5-15C,7.0,401.0756,-0.26162424013503616,0.09429439544380766
5-15C,7.0,407.2795,0.3032154916171632,0.29524808094093463
5-15C,7.0,421.0743,-1.6365962507937926,0.1280515457644085
5-15C,7.0,426.0222,-0.6086437648990254,0.40134003965173404
5-15C,7.0,442.9997,-0.48473238729563267,0.1468298144126316
5-15C,7.0,466.9657,-0.3574713013811578,0.21404109856949216
5-15C,7.0,490.9787,-0.8747997201743465,0.5422933411166652
5-15C,7.0,503.1614,-1.54612507874582,0.2925600913935305
5-15C,7.0,547.0731,0.7844612284735637,0.2616979462672867
5-15C,7.0,565.0471,0.9914291863522626,0.23435906148000163
5-15C,7.0,578.8872,-0.1670637554050552,0.1442647257341155
5-15C,7.0,579.0269,-0.22620151029425328,0.11133137587948194
5-15C,7.0,612.2549,-0.8923310622126825,0.14430085551269928
5-15C,7.0,624.2949,-0.9949409331406089,0.33924088291136967
5-15C,7.0,659.307,-1.0562533835454126,0.20939413400267604
5-15C,7.0,664.0939,-0.609293231356616,0.07864980420229045
5-15C,7.0,665.2144,-1.0322982893964603,0.4051599547634832
5-15C,7.0,668.1374,-0.5500432319951905,0.017564451561762274
5-15C,7.0,787.255,-1.1150861045507727,0.3704544497412592
5-15C,7.0,790.2568,-0.5408273376746496,0.36368141515080277
5-15C,7.0,835.0407,-0.5135784474356841,0.20220846230393244
5-15C,7.0,863.2971,-0.9110591820633762,0.028568475850480616
5-15C,7.0,864.1473,-1.0643461756581465,0.4113721277767319
5-15C,7.0,974.2935,-1.0630235279853588,0.19454043281843397
5-15C,7.0,976.7162,-0.5320630626885101,0.12753731978800562
5-15C,8.0,57.0342,-0.43693833908840785,0.42508925839336503
5-15C,8.0,58.0295,1.4187830102380623,0.5313180380598032
5-15C,8.0,59.0135,0.06444273063171435,0.17734190946260778
5-15C,8.0,71.0137,-0.10561086175348638,0.05868026690762452
5-15C,8.0,73.0293,0.8153264431099077,0.06266694062539416
5-15C,8.0,74.0247,1.7886237335943171,0.8922133832428969
5-15C,8.0,75.0087,1.2349054054458715,0.657049136231212
5-15C,8.0,87.0088,-0.4542292368114028,0.0180409310258426
5-15C,8.0,87.0451,-0.6095044333150138,0.6266042465517496
5-15C,8.0,88.0403,0.3577905029265792,0.12539186484819853
5-15C,8.0,88.9883,-0.329545788520646,0.3062430606722684
5-15C,8.0,89.0244,-0.15146490798658777,0.07927344725896077
5-15C,8.0,93.0338,0.030409645296998057,0.019174139968571525
5-15C,8.0,94.9761,-1.1133603359777124,0.24808067992876534
5-15C,8.0,94.9806,1.0807978196078445,0.2335340530202964
5-15C,8.0,95.0139,-0.12935812391095813,0.04974311582279026
5-15C,8.0,101.0242,-0.46551202513626155,0.12770698348409387
5-15C,8.0,102.056,-0.35865663078448584,0.04805075301597898
5-15C,8.0,103.0402,-0.05405888212499223,0.03660471946718497
5-15C,8.0,103.0509,0.026757365359991278,0.11153177951755233
5-15C,8.0,104.0352,-0.06517359062518532,0.18532283367606728
5-15C,8.0,105.0193,-0.9034975612967414,0.2294591896126862
5-15C,8.0,107.0503,0.27321813958327307,0.39844290392441595
5-15C,8.0,109.0295,2.1747503692207344,0.1491647474386247
5-15C,8.0,111.02,0.9909652952770371,0.08466519856459467
5-15C,8.0,112.0516,-0.0060040623938021065,0.6101327384358411
5-15C,8.0,113.0244,-0.21390669519514452,0.03356414530660733
5-15C,8.0,113.0357,1.4529056378136334,0.07772545667971528
5-15C,8.0,114.056,3.1102972635104837,0.018827748154377013
5-15C,8.0,115.0037,0.6618644900920965,0.05763703078032203
5-15C,8.0,115.0402,-0.5028952450507671,0.7075588596688068
5-15C,8.0,115.0764,0.5353462470535343,0.5092059513965355
5-15C,8.0,116.0354,2.3665584587911273,0.2720904735051361
5-15C,8.0,116.0717,-0.30717004696915495,0.025053995793345465
5-15C,8.0,117.0194,0.6619380543234847,0.03554176639811122
5-15C,8.0,118.0508,0.7658068104643208,0.2128838393516809
5-15C,8.0,118.9804,-0.18234662295182608,0.059336882875202966
5-15C,8.0,119.0503,0.6337623182202519,0.16746417287626292
5-15C,8.0,120.9273,-0.4833023005983743,0.0441100630526126
5-15C,8.0,121.0295,-0.3365781957562904,0.4902078606943855
5-15C,8.0,121.0409,-0.42612939664787935,0.08729991421799235
5-15C,8.0,122.0248,-0.13934155204973153,0.08834767470581807
5-15C,8.0,124.0075,-0.3531576202302869,0.13857504586078254
5-15C,8.0,124.0144,-0.40034580217747306,0.2641864349147421
5-15C,8.0,125.0439,-0.22620378816938536,0.20198245490700778
5-15C,8.0,127.0764,0.05458779314624179,0.46107338374592566
5-15C,8.0,128.0354,1.8722202327183532,0.13274546731960685
5-15C,8.0,129.0193,0.5373770627808967,0.09891578291043532
5-15C,8.0,129.0556,-0.02833727405765296,0.6340580905573422
5-15C,8.0,130.0142,0.613601523167274,0.2706803093081946
5-15C,8.0,130.0509,1.4183384901482847,0.1521013297628671
5-15C,8.0,130.0874,-0.35930382210484635,0.01874483171436648
5-15C,8.0,131.0008,-0.45540507092869875,0.3016951650491792
5-15C,8.0,131.0123,-0.1490373514776601,0.1351031754184635
5-15C,8.0,131.035,-0.5481500315109038,0.10780484719553488
5-15C,8.0,131.0462,-0.6055422331512986,0.3222726915116421
5-15C,8.0,131.0828,-0.6870359637033053,0.11757585416892809
5-15C,8.0,132.0302,1.9059069597955287,0.16321796812309866
5-15C,8.0,133.0142,-0.004367959542705441,0.06867931384251516
5-15C,8.0,133.0257,0.05562530881548167,0.15335638494998263
5-15C,8.0,133.0505,0.9278572002328173,0.06989673867386827
5-15C,8.0,134.0472,0.3572492000440323,0.42424174004877524
5-15C,8.0,134.0604,1.3421256236132568,0.9497341814462684
5-15C,8.0,135.0302,-0.13181298512194817,0.21247247450495174
5-15C,8.0,135.0453,0.9202055918786329,0.1314064799701171
5-15C,8.0,136.0404,6.622022681922277,0.5268994111489729
5-15C,8.0,136.0487,2.0199581937583693,0.3759234959452537
5-15C,8.0,136.0767,0.22878190362163503,0.23945304995353484
5-15C,8.0,137.0239,-0.10229878570233814,0.13670522492778234
5-15C,8.0,138.9789,0.053422936165428925,0.398651104701005
5-15C,8.0,139.0014,1.3463858766959615,0.09430598878065478
5-15C,8.0,139.0067,-0.5766332500449725,0.0544576007960901
5-15C,8.0,139.976,0.3345630558819457,0.1983645851521788
5-15C,8.0,143.0713,-0.3568392168288375,0.49428299879206133
5-15C,8.0,143.1077,0.12715157007750574,0.27974094929076687
5-15C,8.0,145.0141,-0.37155434095745965,0.12034360418581257
5-15C,8.0,145.0506,-0.7096019018752165,0.13739909615460583
5-15C,8.0,145.0623,-0.6613900453879347,0.36032327220431704
5-15C,8.0,145.0982,-0.881707477331723,0.16877058341339435
5-15C,8.0,145.1106,-0.9818505840055104,0.4893190996120041
5-15C,8.0,146.0459,-0.13393678767989217,0.023030478723765336
5-15C,8.0,147.0298,-0.16128136206978155,0.0383183810742748
5-15C,8.0,147.0662,1.3793400360787595,0.09632592940956604
5-15C,8.0,149.0092,-0.09818383706659976,0.59607777434667
5-15C,8.0,149.0456,1.204502434370923,0.21171261760124888
5-15C,8.0,149.0608,0.3717289494743295,0.5101459665829502
5-15C,8.0,150.0422,0.04203302961973754,0.7548322756811756
5-15C,8.0,150.9707,0.8720913498549829,0.9076901773909518
5-15C,8.0,151.0259,-0.6475040501277569,0.03129902203573618
5-15C,8.0,151.04,-0.5639560956450449,0.14880033414374613
5-15C,8.0,151.06,0.39783945311079305,1.0736647639079315
5-15C,8.0,152.0353,0.05832973221651118,0.12523200764309378
5-15C,8.0,152.0716,-0.9549742093034497,0.3987857343345989
5-15C,8.0,153.0192,1.8496208403597172,0.0851084231256433
5-15C,8.0,154.062,-0.6011447662430216,0.09151053310853031
5-15C,8.0,154.9751,0.7597263150070994,0.06374417105448983
5-15C,8.0,155.0099,1.0858222772178217,0.06026549106580929
5-15C,8.0,157.0128,0.022838247938774873,0.05918953651635241
5-15C,8.0,157.0255,1.4241920492873232,0.14998431874170062
5-15C,8.0,157.0379,1.5608164703226763,0.1062984669534791
5-15C,8.0,157.0504,1.105126288259752,0.11148181000663152
5-15C,8.0,159.0297,-0.6396479577740678,0.14684393274153068
5-15C,8.0,159.0775,0.8144349002071258,0.04581909767263953
5-15C,8.0,160.0616,0.6910236977634234,0.33289026753250045
5-15C,8.0,161.0453,-0.9627445549518692,0.08494078345617218
5-15C,8.0,162.0424,1.1272768836730696,0.25379210059237484
5-15C,8.0,163.0351,-0.29325898707042697,0.3212246795065564
5-15C,8.0,163.0398,3.1473765528314113,0.14880517000458246
5-15C,8.0,163.0611,0.6946262939434625,0.6118733313278714
5-15C,8.0,164.0716,-0.5704344659415739,0.06673883665220155
5-15C,8.0,165.03,-0.1835771682252743,0.6230859874368753
5-15C,8.0,165.0405,0.1173415008077157,0.5329809687301152
5-15C,8.0,165.0556,3.1089010937755805,0.1884540214668123
5-15C,8.0,166.0508,0.004917655627733379,0.17313994015798392
5-15C,8.0,166.0632,1.6790259255523856,1.7943458454123327
5-15C,8.0,166.9759,0.3024836323825017,0.5093971249108356
5-15C,8.0,167.0207,-0.6768248094286726,0.21133907170710875
5-15C,8.0,167.0358,-0.224625961831609,0.3154810855719048
5-15C,8.0,167.0828,-0.6592149701564647,1.3027701750658618
5-15C,8.0,168.0277,-0.4335607162638899,0.0159062515258326
5-15C,8.0,168.0664,-0.5337172012636097,0.19810699584185867
5-15C,8.0,170.0455,-0.07202771402849031,0.04229277876471531
5-15C,8.0,171.0065,-0.14035460898485352,0.12651745154918262
5-15C,8.0,171.0092,-0.12369731972751088,0.23488903892894983
5-15C,8.0,171.0284,1.072179963988131,0.2348214881886784
5-15C,8.0,172.0616,1.2228049663645246,0.43454503388300825
5-15C,8.0,172.962,-0.17643735608304623,0.08077908948306242
5-15C,8.0,173.0089,0.4821787976992006,0.14981029928985928
5-15C,8.0,173.0453,1.442550433635038,0.2535323252105759
5-15C,8.0,173.0932,-0.20949400605568558,0.04642452862173945
5-15C,8.0,173.1041,-0.8732552095222497,1.058615979626181
5-15C,8.0,174.0407,1.581696753205191,0.06845814533646359
5-15C,8.0,174.088,0.9747682446349373,0.11770974616555904
5-15C,8.0,175.022,-0.2953043927932691,0.06099478657449005
5-15C,8.0,175.0361,1.7816184555776535,0.08160147201975734
5-15C,8.0,175.0611,0.9108823148090339,0.03745647220398517
5-15C,8.0,176.0776,1.0498963218808859,0.2526567474408369
5-15C,8.0,177.0402,-0.17954393031470167,0.4038399947550227
5-15C,8.0,177.0553,0.2872296323160003,0.5837691332473696
5-15C,8.0,178.0509,-0.13175045761308873,0.026164153408609253
5-15C,8.0,179.0348,1.603800865227254,0.2198649196265701
5-15C,8.0,179.0561,-0.13708220298650112,0.019398192132336473
5-15C,8.0,180.0663,-0.1847713887282776,0.07464569640535272
5-15C,8.0,181.0505,3.8127450159665623,0.22853643966857484
5-15C,8.0,182.9725,-0.26041012275310754,0.16279739871842067
5-15C,8.0,183.0661,-0.9443211501651526,0.4132576063977067
5-15C,8.0,184.0017,-0.5400184218206816,0.06840915408416477
5-15C,8.0,184.9856,-0.8294967704427285,0.12565509576277473
5-15C,8.0,186.1136,-0.36957213919201215,0.7027224249650535
5-15C,8.0,187.0234,0.16851677436109525,0.44035877955111274
5-15C,8.0,188.035,3.887591642840248,0.8940498101568017
5-15C,8.0,188.0565,2.23345717941452,0.05165356236358037
5-15C,8.0,189.0405,0.42186158329076406,0.09792784673045674
5-15C,8.0,191.0197,-0.03551762880823113,0.3030044425749799
5-15C,8.0,191.0561,1.2843047380189945,0.13506147669176743
5-15C,8.0,192.0663,-0.3503935691196751,0.6663275134492412
5-15C,8.0,193.0349,-0.07732318424838637,0.27071902526423725
5-15C,8.0,194.0682,-0.6356812298036496,0.1623507154115229
5-15C,8.0,194.0822,-0.615423039009274,0.6688886568774393
5-15C,8.0,195.0509,0.033112018103684845,0.09685002573985914
5-15C,8.0,195.0657,-0.22671512398330917,0.3681825929122473
5-15C,8.0,196.0603,1.0360318161536823,0.13457516324433927
5-15C,8.0,198.0182,0.3088544621773682,0.43764509693536596
5-15C,8.0,199.0019,-0.22289507718248402,0.3153291582055356
5-15C,8.0,200.9937,-0.38047669153487407,0.1703878982506917
5-15C,8.0,201.0051,1.2954790842510495,0.33407844564090416
5-15C,8.0,203.0348,-0.6614303198533005,0.11796311889596475
5-15C,8.0,203.0826,-0.09509311066693983,0.005904661478261983
5-15C,8.0,204.0498,-0.21751902144596355,0.6613439526633924
5-15C,8.0,205.0351,-0.00207731372822359,0.15844709549688352
5-15C,8.0,206.0822,-0.19658455216331794,0.41456131044133115
5-15C,8.0,209.0292,-0.5952578795577105,0.6383760520861855
5-15C,8.0,209.0814,-0.5053873103889429,0.35420958001409825
5-15C,8.0,211.0235,-0.008880655893009366,0.3071796133515895
5-15C,8.0,211.9968,1.1678698910528955,0.12401256893832066
5-15C,8.0,212.0331,1.2028307113643275,0.6079587018599236
5-15C,8.0,212.9807,-0.21570039340451874,0.15618949384895858
5-15C,8.0,213.014,-0.1524522896762237,0.1792992928504293
5-15C,8.0,213.0384,-0.4258031062796426,0.28073779173604674
5-15C,8.0,213.1252,-0.5762017522545562,0.6333207708621764
5-15C,8.0,214.0488,-0.8282712226510212,0.6904808606747798
5-15C,8.0,215.0331,0.03759809521223662,0.0463754803132218
5-15C,8.0,216.1351,0.6311681824886164,0.5693940494542504
5-15C,8.0,218.0335,-0.0861562571511417,0.0461624454666531
5-15C,8.0,218.1034,0.9363270054303079,0.05168829375333189
5-15C,8.0,220.0828,0.7904683815810281,0.40288696552535397
5-15C,8.0,221.0443,-0.12516233008857555,0.10286185979928966
5-15C,8.0,221.0664,0.3590255490597788,0.4998457216596784
5-15C,8.0,225.0399,-0.3286316629029956,0.8147743794869957
5-15C,8.0,225.0861,-0.15305457715300558,0.3687971961201682
5-15C,8.0,225.0901,-0.6399231464708053,0.8142214869053405
5-15C,8.0,226.0135,0.7681794303279736,0.1180235292258819
5-15C,8.0,226.0697,1.148705165425805,0.2604744194163555
5-15C,8.0,228.0501,-0.2503821676531326,0.2745523580422875
5-15C,8.0,229.0122,0.9266916910369274,0.4970290939260664
5-15C,8.0,237.0614,1.144720658961425,0.36048074886226117
5-15C,8.0,238.0945,-0.82955028907681,0.13642378570122438
5-15C,8.0,240.0515,-0.004545130684572449,0.06811566122984403
5-15C,8.0,241.0844,-1.039552815991131,0.16515907978406735
5-15C,8.0,242.0804,-1.072022906751158,0.28934271092040936
5-15C,8.0,243.029,-0.24933573983853669,0.4110019522472741
5-15C,8.0,243.0625,-0.17094100650985578,0.11166612070427354
5-15C,8.0,245.0444,0.4327048791077787,0.442289528415796
5-15C,8.0,246.0198,0.1121945367265421,0.3183478665330513
5-15C,8.0,246.064,-0.014191201757856736,0.3051259834072959
5-15C,8.0,251.0816,-0.9663355118878196,0.22645431581196326
5-15C,8.0,253.0119,2.595036274042275,0.13161433455066235
5-15C,8.0,253.0499,-0.5869664463510481,0.45353285470230115
5-15C,8.0,257.0072,0.7976513240449901,0.3645937043159453
5-15C,8.0,257.1028,-0.46363131793439033,0.7015170127224518
5-15C,8.0,259.005,-0.08260658139475403,0.33754446527308285
5-15C,8.0,259.0227,-0.6418237892248181,0.08443005290006736
5-15C,8.0,261.0385,-0.32513322832949965,0.24861581934631666
5-15C,8.0,266.0703,1.2200349083012711,0.30695109751276767
5-15C,8.0,267.0724,-0.05206446915890747,0.044789461566234125
5-15C,8.0,268.02,-0.18453888764502607,0.1837403833102206
5-15C,8.0,269.0398,-0.3258050700635746,0.15494843538348835
5-15C,8.0,271.0612,-0.2852007973496614,0.3576644556909692
5-15C,8.0,271.0815,0.009629844490448534,0.9377807561483228
5-15C,8.0,273.0021,0.48710870989178534,0.12884926235129868
5-15C,8.0,274.0933,1.4364724445817276,0.22487287882945828
5-15C,8.0,275.0184,1.4423261637396008,0.21669872387766267
5-15C,8.0,275.0991,0.08410968352550634,0.2615329073679102
5-15C,8.0,277.1207,-0.6503382524218533,0.03684171964144457
5-15C,8.0,277.2169,-0.40625971995991034,0.23188111604829653
5-15C,8.0,279.2331,-0.33177354647650037,0.010215531162583499
5-15C,8.0,282.0839,0.875121674604593,0.6842285142673029
5-15C,8.0,283.2063,-0.5979401983335528,0.19039530397244758
5-15C,8.0,285.0972,-1.1089329482352983,0.4123654388351879
5-15C,8.0,287.0157,0.09279650640990696,0.2016879084715536
5-15C,8.0,288.0725,3.2550233122283654,0.4376773365333319
5-15C,8.0,289.0333,-0.16901383021581107,0.5363452937843665
5-15C,8.0,289.1044,-0.012187607373669931,0.2526334449066016
5-15C,8.0,290.9677,2.8465155926981973,0.2206620179413536
5-15C,8.0,294.0479,0.15624129417424198,0.5031870598692918
5-15C,8.0,300.0509,1.145394486572348,1.2645145326158276
5-15C,8.0,301.0333,-0.3800107855010302,1.3934319013636918
5-15C,8.0,303.2326,-0.6314504828738844,0.1469374388884867
5-15C,8.0,305.0207,-0.18266710681012194,0.19925065341296164
5-15C,8.0,306.0481,-0.2815838385700527,0.21842527997480585
5-15C,8.0,306.0765,-0.2847996494201637,0.027708122605030333
5-15C,8.0,308.0986,1.1886859981848859,0.17850747976618153
5-15C,8.0,313.0441,0.684259144551011,0.613379066356181
5-15C,8.0,313.1037,0.2530402230232235,0.7782138205172539
5-15C,8.0,317.026,-0.11818554587611438,0.3554454765825207
5-15C,8.0,323.0256,-1.0510288559419565,0.4448030769387737
5-15C,8.0,325.1163,0.700461066563375,0.736324770950055
5-15C,8.0,328.0457,0.6085443032375351,0.2568905655626723
5-15C,8.0,333.0589,0.7200481251705595,0.36599933427518727
5-15C,8.0,338.9884,-0.6261923380393808,0.19335809169054116
5-15C,8.0,339.0928,1.067859725722974,0.5739122023745786
5-15C,8.0,341.1089,-0.14414949544837696,0.08753345314037701
5-15C,8.0,344.0393,-0.30469708498970544,0.1724271334298969
5-15C,8.0,346.0556,-0.6580114820112603,0.11768891750656488
5-15C,8.0,348.087,-0.07635845732053202,0.41493604989129673
5-15C,8.0,353.0489,-0.3773286983342352,0.5522569280052495
5-15C,8.0,357.089,-0.15666749979038402,0.16365920833920397
5-15C,8.0,375.131,4.452744667083211,0.6917147359689583
5-15C,8.0,377.1496,-0.2126833757509952,0.7349560500435915
5-15C,8.0,383.1188,0.09853732877103713,0.36295825093220546
5-15C,8.0,388.9416,1.9577987117038163,0.3567555047279869
5-15C,8.0,388.9442,1.8383903079007191,0.4336319513338783
5-15C,8.0,401.0756,-0.451693893810694,0.049128313377285404
5-15C,8.0,407.2795,-0.6698814219933211,0.23770998423248307
5-15C,8.0,421.0743,-0.3369222120392217,0.45211452323635476
5-15C,8.0,426.0222,-0.2754546562872895,0.28151526365249846
5-15C,8.0,442.9997,-0.24376801427646194,0.280139651468931
5-15C,8.0,466.9657,-0.29191278740191984,0.22666991524475005
5-15C,8.0,490.9787,0.674980092290479,1.532420010127292
5-15C,8.0,503.1614,0.3767889609576426,0.40561577448156794
5-15C,8.0,547.0731,1.5474495003830877,0.07708507332979345
5-15C,8.0,565.0471,0.08007232512552587,0.48926951300261484
5-15C,8.0,578.8872,-0.3044138192941148,0.06531216924644342
5-15C,8.0,579.0269,-0.4939594972611965,0.13979636098941242
5-15C,8.0,612.2549,-0.5973546365191774,0.37671386715865746
5-15C,8.0,624.2949,0.33370613250021136,0.19219326870781026
5-15C,8.0,659.307,-0.13434166779187046,0.18444763290577915
5-15C,8.0,664.0939,-0.2667635796037384,0.1281693943669576
5-15C,8.0,665.2144,-0.16112016247681887,0.29882786293458397
5-15C,8.0,668.1374,-0.5353937240601689,0.017740041696171403
5-15C,8.0,787.255,0.09422699790126163,0.18296864141182367
5-15C,8.0,790.2568,0.057871518062396994,0.26531495875050654
5-15C,8.0,835.0407,-0.20291896323767541,0.3174054382342205
5-15C,8.0,863.2971,-0.7176279534697032,0.15829668584541398
5-15C,8.0,864.1473,-0.3594637095518962,0.4870869211682281
5-15C,8.0,974.2935,-1.2817366369875987,0.17101693653335073
5-15C,8.0,976.7162,-0.13539143937605813,0.08585470835799715
5-15C,9.0,57.0342,-0.9889191619164944,0.12233708524137415
5-15C,9.0,58.0295,1.8890080711424733,0.3356043964907748
5-15C,9.0,59.0135,-0.6697508581721565,0.03438820273524095
5-15C,9.0,71.0137,-0.5833131182755562,0.04687820320453015
5-15C,9.0,73.0293,1.1815110511335891,0.03885540607223698
5-15C,9.0,74.0247,2.281937832590957,0.4158655507832931
5-15C,9.0,75.0087,1.5839154052097084,0.5987166478405758
5-15C,9.0,87.0088,0.09146491694993197,0.028767906289727602
5-15C,9.0,87.0451,-1.4435898897433797,0.29395705558132784
5-15C,9.0,88.0403,0.7501018110208988,0.10272706342920081
5-15C,9.0,88.9883,-0.936088325201112,0.5298616269159394
5-15C,9.0,89.0244,0.1878928642421016,0.06896150677842763
5-15C,9.0,93.0338,0.04087297124756075,0.010950923721457015
5-15C,9.0,94.9761,-1.0415402007574,0.41778945008844787
5-15C,9.0,94.9806,0.7327194922512162,0.4042085689357349
5-15C,9.0,95.0139,-0.8548193703457792,0.13953255310569504
5-15C,9.0,101.0242,-0.8622099116193337,0.1512416024555867
5-15C,9.0,102.056,-0.3076379659687345,0.07982285800884946
5-15C,9.0,103.0402,0.35183552535620805,0.16049108207966883
5-15C,9.0,103.0509,0.23726447691175137,0.13320035040794695
5-15C,9.0,104.0352,-0.23577303487393278,0.19798682963741376
5-15C,9.0,105.0193,-0.8553144192524199,0.23235901072143308
5-15C,9.0,107.0503,-0.048307175290026094,0.5493664880202088
5-15C,9.0,109.0295,2.9523450715295674,0.167656335659024
5-15C,9.0,111.02,0.6796095689316571,0.07108482582353602
5-15C,9.0,112.0516,0.12878750484704657,1.1833604963410946
